 "n" , "nmvw_actor" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58517" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58520" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58521" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi58522" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58526" ,
 "236" , "https://hdl.handle.net/20.500.11840/pi58527" ,
 "27" , "https://hdl.handle.net/20.500.11840/pi58528" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi58529" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58530" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi58532" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi58535" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58536" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58537" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi58538" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58539" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58540" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi58541" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58542" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58543" ,
 "163" , "https://hdl.handle.net/20.500.11840/pi58544" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58545" ,
 "36" , "https://hdl.handle.net/20.500.11840/pi58546" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58550" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58553" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi58554" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58555" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58556" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58557" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58559" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58562" ,
 "25" , "https://hdl.handle.net/20.500.11840/pi58565" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58566" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58569" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58572" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi58573" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58578" ,
 "32" , "https://hdl.handle.net/20.500.11840/pi58579" ,
 "126" , "https://hdl.handle.net/20.500.11840/pi58581" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58582" ,
 "83" , "https://hdl.handle.net/20.500.11840/pi58583" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi58585" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58588" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58590" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi58591" ,
 "82" , "https://hdl.handle.net/20.500.11840/pi58592" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58593" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58594" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58595" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi58599" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi586" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58601" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58602" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58603" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi58604" ,
 "97" , "https://hdl.handle.net/20.500.11840/pi58605" ,
 "45" , "https://hdl.handle.net/20.500.11840/pi58607" ,
 "473" , "https://hdl.handle.net/20.500.11840/pi58610" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58611" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58612" ,
 "30" , "https://hdl.handle.net/20.500.11840/pi58613" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi58615" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58617" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58618" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi58619" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58621" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi58622" ,
 "129" , "https://hdl.handle.net/20.500.11840/pi58623" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58624" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58626" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58629" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58630" ,
 "37" , "https://hdl.handle.net/20.500.11840/pi58633" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58634" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58635" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58636" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58638" ,
 "28" , "https://hdl.handle.net/20.500.11840/pi58639" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58640" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58642" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi58643" ,
 "22" , "https://hdl.handle.net/20.500.11840/pi58644" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58647" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58649" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi58650" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58651" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi58652" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58653" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58654" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi58656" ,
 "99" , "https://hdl.handle.net/20.500.11840/pi58658" ,
 "186" , "https://hdl.handle.net/20.500.11840/pi58661" ,
 "119" , "https://hdl.handle.net/20.500.11840/pi58663" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58664" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58665" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58667" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58668" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi58669" ,
 "50" , "https://hdl.handle.net/20.500.11840/pi58670" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58671" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58672" ,
 "10" , "https://hdl.handle.net/20.500.11840/pi58673" ,
 "53" , "https://hdl.handle.net/20.500.11840/pi58674" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58675" ,
 "203" , "https://hdl.handle.net/20.500.11840/pi58676" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58677" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58680" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58681" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58683" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58684" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58685" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58686" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58687" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58690" ,
 "16" , "https://hdl.handle.net/20.500.11840/pi58691" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58692" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58694" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58695" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi58696" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58699" ,
 "31" , "https://hdl.handle.net/20.500.11840/pi587" ,
 "88" , "https://hdl.handle.net/20.500.11840/pi58701" ,
 "818" , "https://hdl.handle.net/20.500.11840/pi58702" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58704" ,
 "330" , "https://hdl.handle.net/20.500.11840/pi58705" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58706" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58707" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58708" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58709" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58710" ,
 "225" , "https://hdl.handle.net/20.500.11840/pi58711" ,
 "151" , "https://hdl.handle.net/20.500.11840/pi58712" ,
 "55" , "https://hdl.handle.net/20.500.11840/pi58714" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58718" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58723" ,
 "288" , "https://hdl.handle.net/20.500.11840/pi58724" ,
 "321" , "https://hdl.handle.net/20.500.11840/pi58725" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58726" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58729" ,
 "198" , "https://hdl.handle.net/20.500.11840/pi58732" ,
 "261" , "https://hdl.handle.net/20.500.11840/pi58735" ,
 "12" , "https://hdl.handle.net/20.500.11840/pi58736" ,
 "97" , "https://hdl.handle.net/20.500.11840/pi58737" ,
 "20" , "https://hdl.handle.net/20.500.11840/pi58739" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58741" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58742" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58743" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58744" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58745" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58746" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58747" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58748" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5875" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58750" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58753" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58754" ,
 "153" , "https://hdl.handle.net/20.500.11840/pi58756" ,
 "542" , "https://hdl.handle.net/20.500.11840/pi58757" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58760" ,
 "213" , "https://hdl.handle.net/20.500.11840/pi58764" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58765" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58766" ,
 "93" , "https://hdl.handle.net/20.500.11840/pi58768" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58769" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58770" ,
 "62" , "https://hdl.handle.net/20.500.11840/pi58771" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58772" ,
 "53" , "https://hdl.handle.net/20.500.11840/pi58773" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58774" ,
 "67" , "https://hdl.handle.net/20.500.11840/pi58775" ,
 "232" , "https://hdl.handle.net/20.500.11840/pi58776" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58777" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi58779" ,
 "22" , "https://hdl.handle.net/20.500.11840/pi58780" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58781" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58782" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58784" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58785" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58786" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58787" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi58789" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58791" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58793" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58795" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi58799" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58802" ,
 "80" , "https://hdl.handle.net/20.500.11840/pi58803" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi58804" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58805" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi58806" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58807" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58809" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58810" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58811" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58812" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi58813" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58814" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58815" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58816" ,
 "117" , "https://hdl.handle.net/20.500.11840/pi58818" ,
 "71" , "https://hdl.handle.net/20.500.11840/pi58819" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58820" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58821" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi58822" ,
 "56" , "https://hdl.handle.net/20.500.11840/pi58823" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58824" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58828" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi5883" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi58830" ,
 "192" , "https://hdl.handle.net/20.500.11840/pi58831" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58832" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58833" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58835" ,
 "35" , "https://hdl.handle.net/20.500.11840/pi58837" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58838" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58840" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi58841" ,
 "61" , "https://hdl.handle.net/20.500.11840/pi58842" ,
 "147" , "https://hdl.handle.net/20.500.11840/pi58843" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58844" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58845" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58846" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58847" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58849" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58850" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58851" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58852" ,
 "191" , "https://hdl.handle.net/20.500.11840/pi58854" ,
 "1031" , "https://hdl.handle.net/20.500.11840/pi58855" ,
 "895" , "https://hdl.handle.net/20.500.11840/pi58856" ,
 "30" , "https://hdl.handle.net/20.500.11840/pi58859" ,
 "21" , "https://hdl.handle.net/20.500.11840/pi58860" ,
 "48" , "https://hdl.handle.net/20.500.11840/pi58864" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58865" ,
 "75" , "https://hdl.handle.net/20.500.11840/pi58866" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58867" ,
 "110" , "https://hdl.handle.net/20.500.11840/pi58868" ,
 "38" , "https://hdl.handle.net/20.500.11840/pi58869" ,
 "45" , "https://hdl.handle.net/20.500.11840/pi58871" ,
 "64" , "https://hdl.handle.net/20.500.11840/pi58874" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58875" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58876" ,
 "51" , "https://hdl.handle.net/20.500.11840/pi58877" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58878" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58879" ,
 "626" , "https://hdl.handle.net/20.500.11840/pi5888" ,
 "334" , "https://hdl.handle.net/20.500.11840/pi58880" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58883" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58884" ,
 "48" , "https://hdl.handle.net/20.500.11840/pi58885" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58886" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi58887" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi58888" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58890" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58891" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58892" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58894" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi58896" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58897" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58898" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58900" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi58903" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58905" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58908" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58909" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58911" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58912" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58918" ,
 "13" , "https://hdl.handle.net/20.500.11840/pi58919" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58920" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58922" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58923" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58924" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58925" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi58928" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi58935" ,
 "15" , "https://hdl.handle.net/20.500.11840/pi58936" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58937" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58941" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58942" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58943" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58944" ,
 "9" , "https://hdl.handle.net/20.500.11840/pi58945" ,
 "483" , "https://hdl.handle.net/20.500.11840/pi58946" ,
 "44" , "https://hdl.handle.net/20.500.11840/pi58947" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58948" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58949" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58952" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58953" ,
 "8" , "https://hdl.handle.net/20.500.11840/pi58954" ,
 "109" , "https://hdl.handle.net/20.500.11840/pi58955" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58956" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58957" ,
 "141" , "https://hdl.handle.net/20.500.11840/pi5896" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58960" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58962" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58963" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58964" ,
 "4004" , "https://hdl.handle.net/20.500.11840/pi58965" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi58967" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58968" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58969" ,
 "95" , "https://hdl.handle.net/20.500.11840/pi58970" ,
 "14" , "https://hdl.handle.net/20.500.11840/pi58972" ,
 "17" , "https://hdl.handle.net/20.500.11840/pi58973" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58974" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi58975" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58977" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi58978" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58980" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi58983" ,
 "49" , "https://hdl.handle.net/20.500.11840/pi58984" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi58985" ,
 "166" , "https://hdl.handle.net/20.500.11840/pi58987" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58988" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58989" ,
 "7" , "https://hdl.handle.net/20.500.11840/pi58990" ,
 "29" , "https://hdl.handle.net/20.500.11840/pi58993" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58995" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi58996" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58997" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi58998" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi590" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59000" ,
 "875" , "https://hdl.handle.net/20.500.11840/pi59001" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59003" ,
 "23" , "https://hdl.handle.net/20.500.11840/pi59004" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59005" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59010" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59013" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59014" ,
 "57" , "https://hdl.handle.net/20.500.11840/pi59015" ,
 "5" , "https://hdl.handle.net/20.500.11840/pi59018" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi59019" ,
 "40" , "https://hdl.handle.net/20.500.11840/pi59021" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59022" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi59025" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59026" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi59028" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi59030" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi59031" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59032" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59034" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi59035" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59036" ,
 "43" , "https://hdl.handle.net/20.500.11840/pi59037" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59038" ,
 "11" , "https://hdl.handle.net/20.500.11840/pi59039" ,
 "59" , "https://hdl.handle.net/20.500.11840/pi59040" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi59044" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59045" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59046" ,
 "42" , "https://hdl.handle.net/20.500.11840/pi59047" ,
 "6" , "https://hdl.handle.net/20.500.11840/pi59048" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi59050" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59052" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59054" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59055" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59056" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59057" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59059" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59060" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59061" ,
 "26" , "https://hdl.handle.net/20.500.11840/pi59062" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi59063" ,
 "19" , "https://hdl.handle.net/20.500.11840/pi59065" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59066" ,
 "39" , "https://hdl.handle.net/20.500.11840/pi59067" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi59068" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi5907" ,
 "2" , "https://hdl.handle.net/20.500.11840/pi59071" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59072" ,
 "4" , "https://hdl.handle.net/20.500.11840/pi59073" ,
 "18" , "https://hdl.handle.net/20.500.11840/pi59074" ,
 "1" , "https://hdl.handle.net/20.500.11840/pi59076" ,
 "3" , "https://hdl.handle.net/20.500.11840/pi59077" ,
